rate_per_second,anisotropy,mean_yield,direction_count
1000.0,0.02221560633430708,0.2583052468130442,200
10000.0,0.022214684526453143,0.25830561604736013,200
100000.0,0.022155183599538664,0.25833562196643123,200
1000000.0,0.019081084966219297,0.26048063434653296,200
10000000.0,0.005266564842347166,0.2950253568515184,200
100000000.0,0.0006350102022720794,0.5942403659992302,200
1000000000.0,1.5487358934196394e-06,0.9684388801084407,200
10000000000.0,2.445945668227978e-10,0.9996514963191053,200
