rate_per_second,anisotropy,mean_yield,direction_count
1000.0,0.1616789882881539,0.3868419927278272,200
10000.0,0.15791357324972427,0.3901358493316638,200
100000.0,0.11053133330724835,0.49335911746780753,200
1000000.0,0.1591626079758619,0.5511336399538806,200
10000000.0,0.07101268940475203,0.6128402325094067,200
100000000.0,0.0011766306006378846,0.6932260258917848,200
1000000000.0,1.5775377896209974e-06,0.9707416129958654,200
10000000000.0,2.426174816605453e-10,0.9996797145887758,200
